,Name,Comment
555,Moose of Squirrel,"Regardless of how you vote, it's important to vote. If military personnel can cast absentee ballots, then so can Americans. It's important to vote and not be discouraged by THUGS using violence to deter us from voting. Never did Clinton, Bush or Obama incite supporters to use violence as a tool to scare would-be voters. So, vote. If you don't vote, then you have NO right to complain about how things transpire over the next four years. Even if the line is long, vote and KNOW your RIGHTS. Take the time to READ and stop being ignorant. Be INFORMED and learn how your government is supposed to OPERATE. Know your rights. Invoke your RIGHTS. Protect your RIGHTS! Don't let your rights be dismantled. Stop standing by, but become a part of the conversation to inspire change. We've got to protect what was fought for so hard."
556,Mike Shelogowski,Starts at around 17:00
557,L Hale,JOE BIDEN CAN'T BUY AN ELECTION IN AMERICA!!!
558,Steve Wilson,What has trump and the Tampa Bay Rays got in common. Both lost without taking a SWING
559,IndigoMandala,Fire the sound guy...
560,Daisy Mae,Amazing 👍🏻 rallies!!!🇺🇸
561,Randy Tillman,Biden is on his way to be indicted by a grand jury. Know that.
562,John Hanson,I voted yesterday in Iowa straight Republican ticket. Trump 2020 +4 more
563,Barry de chef,"you can spell ""MAGA"" in capital letters but it won't change nothing....
those two people you see .... they don't care..they never have and never will.... Being President is something you are.!!! not something you think you can be..."
564,Mirna Flores,TRUMP TRUMP TRUMP ONLY TRUMP 2020/2024...Make America great again...
565,Kosher Price,✌️
566,Rafael Jimenez,"RED TSUNAMI COMING
TRUMP 2020"
567,sound force,in 47 minutes 12 adverts what a joke
568,Viking Finn,Hot day in Tampa today. I love my Fellow Floridians in the Bay Area not wearing many masks. FloREDa
569,Paul Mills,"Florida is going to be red for sure, gotta go back to Pennsylvania"
570,John Louis,Truth is if Joe was in charge of the Virus we might not be listing to this speech. He cares more about China and illegal immigrants than use. Why one gives him Millions if not Billions of Dollars and the other their Votes for letting them come in.
571,Grateful 2019,I hope the United States is ready to mobilize the National Guard when Trump wins.
572,Robyn Lay,It was a crappy thing to do to cut the video off short.
573,Lisa King,We Love U Mr.President God Bless U🙏🙏🙏🙏🙏
574,NR,Beautiful FOTUS❤️💕
575,Grant Daniell - Solo Performer,YouTube loading up the ads
576,animalover,i was just here it was amazinggg
577,Joe Fry Guitar Guy,"And ""WE WILL MAKE AMERICA GREAT AGAIN!"" WWG1WGA!"
578,Jail Killary,Such a Great FLOTUS...
579,TheOracle8191,"Look at all those lucky bastards......yes, I'm jealous 😁"
580,Divine GoddessLLC,"Love Melania 
4 more years 🇺🇸❤️🤍💙"
581,Corey and Nathaniel Chartier,Deffo not enough advertisements.
582,Sondra McNamara,Where’s Hunter? Where’s Joe? No questions about the Laptop?! Exactly! Trump 2020!!
583,Hope Mendoza,"It's amazing how the stupid masses believe one lie behind the other. He does not take responsibility for all the problems that we have under his mandate, he promises things that he has not been able to achieve now, the pandemic is getting worse every day and what is he doing? promotes the non-use of masks against science, how many more deaths? Because of him we have lost jobs, standard of living, there is violence, that he incites, under his mandate the economy, health, violence, everything is going for the worse and they believe him that it will improve. Why are we like this then? He is president now . Biden has never been President and he blames him. Where is the United States that everyone respected? This clown has destroyed that too, go thinking where to emigrate if he wins"
584,David Adrian,💪🇺🇸 Trump 2020 Landslide Victory
585,Ann Nguyen,"The song is very beautiful, where is the lyric?"
586,Paul Coleman,"End these lockdowns, stop these proposed high taxes, get people back to being productive, end corruption, drain the swamp, prevent these endless Wars, promote peace, lead by example and stand up to foreign bullies, fair immigration, right to protect yourself, love your country - Well wishes for Trump2020 from UK / UAE"
587,Amber Taylor,Was there!!  What an awesome event!!!
588,Steve Johann,Really poor choice of music!
589,Baljit Toor,2020 u got my vote
590,Jaxson Fanta,"Melania is so lucky to have Trump :)

But Trump is SOOO LUCKY to have Melania!"
591,Donae Weston Piper Jr.,"To all undecided voters:  If you care a single ounce about yours and your children's future, you love America, hate socialism and are motivated by success then your choice is very simple.  TRUMP2020!!!!!!!!!!!!!!!!!!!!  Sleepy Joe must Go!!!!!!!"
592,Raymond Ho,🇭🇰: Trump 2020! God bless USA!
593,60 panhead,on nov 3 vote in person make sure your vote counts 4 more
594,Joanne Remaley,THE CAPTIONS ARE RIDICULOUS AND HORRIBLY DISTRACTING.
595,Egg Head,MN for Trump! Voted early in person yesterday here in MN. No lines but busy.  Today my wife went to vote and the line was about 10 deep.
596,george hudson,Was this stand up comedy 🤷🤷
597,Jim Gibbons,"So let me guess lamestream, Biden is leading by 36 points.....lmao.🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣"
598,videocache1,"How not to get a woman 101 ""please suburban women love me"""
599,Paul Paul,The Red Hat needs to go !!! 😁👍 MAGA 2020 !!! GET OUT AND VOTE !!!!
600,Leonard S.,"I noticed that about Welker, compared to others at NBC, she was shockingly fair at the debate."
601,Ester Truitt,Kelly you go girl! Women for Trump!!! MAGA FourMoreYears of Prosperity And Law and Order!!!
602,Sandra Burke,Calm Caring Respectable Loving Citizens Gather as 1   WWG1WGA
603,nimzii shrpa,Yesssss
604,Brian Garcia,She’s crazy tooo
605,ํ,MAGGOTS
606,Deborah Zimmerman,God Bless You First Lady Melania!!  God Bless Our President Donald J Trump!!!
607,Denis Bergeron,Also many was treated whit a lemon Pies
608,Sam Webb,"Obama- I don't know how you sleep at night Donald.
Trump- I sleep really well Barak, while you're sleeping with Micheal I mean Michelle🙊.. I'm sleeping with a supermodel.."
609,deborah s,i just love melania's accent....
610,Leslie Paternoster,I can't believe they are playing an sir Elton John song!
611,willy valckx,:-(
612,Oskar 2021,"❤️❤️❤️❤️❤️TRUMP ❤️❤️❤️❤️❤️
                     LAW & ORDER"
613,M F,👏👏👏👏👏USA🗽👏👏👏👏
614,maryam mure,My fave power couple♥️♥️♥️♥️🙏🙏🙏🙏
615,waterfront4me,TRUMP PENCE 2020!!!!! 👍👍👍👍👍ONE OF THE GREATEST PRESIDENTS AND VICE PRESIDENTS IN USA HISTORY!!! THANK YOU!!!!!
616,80sfanjk,"I love  you  trump 
 Winning,  Winning  Winning 👏"
617,Mallory Simons,4 more years!!!
618,Christina Rone,"47 mths vs 47 yrs, nobody on left ever responds to this?? they got nothing!!"
619,Mary Boble,"Trump I love you. Welcome back the sunshine state Florida
 It is my sweet home"
620,johnny vann,Alleged Hunter Biden emails have been circulating for at least a year!     They're nothing new!     REPUBLICAN SENATORS knew about their existence during their inquiry!    They found nothing worth pursuing!   The laptop and emails are just another desperate Hoax by the con man!                                                                                                                                                                                                                       Read this article:       ALLEGED HUNTER BIDEN EMAILS CIRCULATED IN UKRAINE: EXCLUSIVE
621,"Seeker of the way, the truth, and the Life",PENCE/BOBULINSKI 2024🇺🇸👍
622,anurag693,Vote for TRUMP  2020 RED WAVE COMING ❤️❤️
623,Mr Angelo Ferrari,BYE BYE BACK TO NY
624,Nhan Nguyen,Oh I would like to donate for the President  but I don't know how to do it on the phone .. hopefully I could get someone else to help me  doing so tomorrow
625,David Burns,God Bless Biden-Harris! America loves you!❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
626,M,And they say Biden is ahead in Florida 🤣🤣🤣
627,J. Aguilar Taylor,God bless the first Lady of EEUU and the world. Mrs. Melania Trump.  God bless Mr. President TRUMP. Amen 🙏 🙏 🙏
628,Otis Dixon,"Trump's rallies are like Festivus, he gets up there and complains about who has wronged him over the year."
629,Virginia Rodriguez,"Pray folks, for a fair election! Trump 2020! God bless America!!"
630,Joey Splats,One thing I like is how Right Side Broadcasting pans the crowd and shows the screen when appropriate. FOX should also do that.
631,B N,America is a success story and should be kept that way
632,Neil O.,POWERFUL!!!
633,Roxikoko,As Great says. How dare you cut it on ...and we will make America Great again.
634,USCGNJ GT,This was a good one😂
635,Ümmü Çinkılıç,😰👌👌⭐❤🌎👏👏👏
636,Sam Som,First lady gave better speech than Joe Biden and Kamala hairy. God bless America and the first family. Trump 2020!
637,Anthony Kaufman,👍👍👍👍👍👍🎩👍👍👍👍
638,D DD.,Touchy feely Joe 😬
639,Michael Chrisman,Hail our first Lady. God bless her.
640,Ivan M,Respect from down Under!
641,Pat Walker,"I got the virus, but not that symptomatic.  I still go to every rally I can.       it's what real Patriots do     
        TRUMP -- USA -- JESUS"
642,Caluchi,FLORIDA FOR TRUMP !!
643,AllKindsOfGains,"im canadian, but i would vote for the president 100x if i could. the left is radical and i see how twisted the media is in favor of them!"
644,Eder Llacua,Latinos for Trump 2020👍👍
645,william wilkinson,best part was at 1:46
646,g hough,lololo Hunters doing lines off a hookers belly hahaha
647,RAZOR WIRE,GOD BLESS PRESIDENT TRUMP
648,VICIOUS ANGEL,GOD BLESS PRESIDENT TRUMP
649,Jeannie Williams,God bless you first lady love you  done a wonderful  job great speech as always  go Trump go 4more years God bless you too president Trump yes home state   Florida.keep the positive    you will get back in God is in control yes he is..
650,Ricky Rosenbauer,Put people back to work rebuilding our country !! With the money the CROOKS stole from the american people over the last 47 years you know who iam talkin about
651,Jim Weikal,"Aman!, You are so Great as well an we all Love 💘 you the world round THANK YOU for your strength an for your loving us !, We have your back all the way you Stand for so much an all Little Girls an young Lady's world round THANK YOU!!, For being such a Great Understanding Roll Model!!, You make a Big Difference!!, You are America's 1st Lady , We are so honored to have you 😃🐕🇺🇸 Your in all American's Heart's !!"
652,Cindy Hilley,For 1 month conservative program subscription taken down replaced by CNN MSNBC ABC NBC CBS uninvited platforms. Suddenly Mr Bobulinski speaks and all MSM propaganda disappears like magic!
653,AnonKarma,Tampa 🤟🏻🔥🤟🏻
654,johnny vann,Alleged Hunter Biden emails have been circulating for at least a year!     They're nothing new!   They can be purchased in Ukraine for a price!  REPUBLICAN SENATORS knew about their existence during their inquiry!    They found nothing worth pursuing!   The laptop and emails are just another desperate Hoax by the con man!   It's going nowhere!                                                                                                                                                                                                                  Read this article:       ALLEGED HUNTER BIDEN EMAILS CIRCULATED IN UKRAINE: EXCLUSIVE
655,Julie,"Thank YOU SIR, Our PRESIDENT- and Thank YOU, Our Lovely and Gracious FIRST LADY, Melania Trump for your Pure Love and Honor to OUR Country! Soooooo BEAUTIFUL your LOVE IS!..I'm in AWE!!💎🌈🙏😁👍"
656,J,I voted!!! VOTED FOR TRUMP!!!
657,Deborah Custer,Best president ever!!! Four more years!!!👍
658,Eva Gallimore,"MAGA...Making America Grotesque Again.

DONALD...Dangerous Ogre Normalizing Amorality, Lunacy & Deception."
